,idx,support,cnt,itemsets,sentence,api,len
0,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for this operation (optional).,tf.group.yaml,2
1,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.nn.conv1d.yaml,2
2,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name scope for the associated operations (optional).,tf.math.reduce_std.yaml,2
3,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.math.zero_fraction.yaml,2
4,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.linalg.band_part.yaml,2
5,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.compat.v1.nn.xw_plus_b.yaml,2
6,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.sparse.mask.yaml,2
7,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operations (optional).,tf.io.match_filenames_once.yaml,2
8,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.compat.v1.image.extract_glimpse.yaml,2
9,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for this operation (optional).,tf.compat.v1.nn.fused_batch_norm.yaml,2
10,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.compat.v1.ragged.placeholder.yaml,2
11,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.compat.v1.depth_to_space.yaml,2
12,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.math.reciprocal.yaml,2
13,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.math.xlogy.yaml,2
14,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",An optional scope name for filtering the losses to return.,tf.compat.v1.losses.get_regularization_losses.yaml,2
15,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",An optional variable_scope name.,tf.compat.v1.metrics.false_positives_at_thresholds.yaml,2
16,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.math.unsorted_segment_max.yaml,2
17,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.nn.space_to_depth.yaml,2
18,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.image.encode_png.yaml,2
19,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.math.reduce_max.yaml,2
20,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",Optional name for the returned tensor.,tf.nn.conv2d_transpose.yaml,2
21,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",Optional name of the checkpoint file.,tf.train.get_checkpoint_state.yaml,2
22,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.math.bessel_i0e.yaml,2
23,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.quantization.dequantize.yaml,2
24,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.split.yaml,2
25,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for this operation (optional).,tf.debugging.assert_rank_at_least.yaml,2
26,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.nn.local_response_normalization.yaml,2
27,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.tensor_scatter_nd_add.yaml,2
28,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.random.stateless_truncated_normal.yaml,2
29,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",Optional name prefix for the return tensor.,tf.compat.v1.delete_session_tensor.yaml,2
30,90,0.07481351469942957,682,"frozenset({'name', 'optional'})",A name for the operation (optional).,tf.bitcast.yaml,2
